item_id,prompt_id,mean_word,word_var,mean_sent,sent_var,ess_char_len,word_count,prep_comma,unique_word,clause_per_s,mean_clause_l,max_clause_in_s,spelling_err,sent_ave_depth,ave_leaf_depth,automated_readability,linsear_write,stop_prop,positive_sentence_prop,negative_sentence_prop,neutral_sentence_prop,overall_positivity_score,overall_negativity_score,",",.,VB,JJR,WP,PRP$,VBN,VBG,IN,CC,JJS,PRP,MD,WRB,RB,VBD,RBR,VBZ,NNP,POS,WDT,DT,CD,NN,TO,JJ,VBP,RP,NNS,score
12967,5,4.246913580246914,4.408169486358788,13.5,58.25,344,81,9,38,0.5,6.333333333333333,1,7,4.666666666666667,2.5604395604395602,7.4,10.1,0.4074074074074074,0.16666666666666666,0.5,0.3333333333333333,0,0.12748333333333337,0.01098901098901099,0.06593406593406594,0.02197802197802198,0.0,0.0,0.03296703296703297,0.04395604395604396,0.01098901098901099,0.08791208791208792,0.01098901098901099,0.0,0.06593406593406594,0.0,0.07692307692307693,0.02197802197802198,0.12087912087912088,0.0,0.02197802197802198,0.03296703296703297,0.0,0.0,0.12087912087912088,0.01098901098901099,0.14285714285714285,0.02197802197802198,0.02197802197802198,0.0,0.0,0.03296703296703297,1.0
12968,5,4.602564102564102,6.897600262984877,23.4,82.44,1077,234,51,97,0.4,12.75,1,2,7.2,3.488970588235294,12.6,13.0,0.4444444444444444,0.9,0.0,0.1,0.3274799999999999,0,0.047619047619047616,0.03663003663003663,0.014652014652014652,0.0,0.0,0.054945054945054944,0.02197802197802198,0.003663003663003663,0.1391941391941392,0.047619047619047616,0.0,0.047619047619047616,0.007326007326007326,0.01098901098901099,0.06227106227106227,0.01098901098901099,0.0,0.05128205128205128,0.007326007326007326,0.003663003663003663,0.0,0.08424908424908426,0.007326007326007326,0.15018315018315018,0.01098901098901099,0.06593406593406594,0.003663003663003663,0.0,0.05128205128205128,4.0
12969,5,4.041666666666667,3.9774305555555536,19.2,5.36,388,96,9,49,0.4,10.5,2,14,5.4,2.4653465346534653,7.7,11.2,0.4583333333333333,0.8,0.0,0.2,0.5238799999999999,0,0.0,0.04716981132075472,0.04716981132075472,0.009433962264150943,0.018867924528301886,0.02830188679245283,0.018867924528301886,0.009433962264150943,0.08490566037735849,0.03773584905660377,0.0,0.09433962264150944,0.0,0.0,0.04716981132075472,0.08490566037735849,0.0,0.018867924528301886,0.07547169811320754,0.0,0.018867924528301886,0.05660377358490566,0.0,0.07547169811320754,0.03773584905660377,0.08490566037735849,0.04716981132075472,0.0,0.05660377358490566,1.0
12970,5,4.39247311827957,5.431986356804252,16.90909090909091,110.80991735537191,817,186,32,85,0.18181818181818182,7.0,1,23,4.636363636363637,2.5610859728506785,8.5,8.166666666666666,0.5,0.5454545454545454,0.09090909090909091,0.36363636363636365,0.7559545454545454,0,0.017543859649122806,0.043859649122807015,0.013157894736842105,0.0,0.0,0.03070175438596491,0.013157894736842105,0.017543859649122806,0.12280701754385964,0.021929824561403508,0.0,0.05263157894736842,0.0043859649122807015,0.017543859649122806,0.013157894736842105,0.021929824561403508,0.0,0.06578947368421052,0.08333333333333333,0.0,0.0,0.09210526315789473,0.008771929824561403,0.16228070175438597,0.008771929824561403,0.04824561403508772,0.0,0.008771929824561403,0.021929824561403508,3.0
12971,5,4.352380952380952,4.761541950113381,21.0,96.8,457,105,14,51,0.4,5.5,1,8,4.4,2.373913043478261,10.0,11.0,0.5238095238095238,0.6,0.2,0.2,0.92214,0,0.008849557522123894,0.04424778761061947,0.035398230088495575,0.0,0.0,0.008849557522123894,0.0,0.02654867256637168,0.11504424778761062,0.035398230088495575,0.0,0.09734513274336283,0.0,0.0,0.05309734513274336,0.05309734513274336,0.0,0.07079646017699115,0.0,0.0,0.008849557522123894,0.08849557522123894,0.008849557522123894,0.12389380530973451,0.017699115044247787,0.12389380530973451,0.008849557522123894,0.008849557522123894,0.04424778761061947,2.0
12972,5,4.593220338983051,6.004021832806675,15.733333333333333,31.52888888888889,1084,236,31,91,0.26666666666666666,5.75,1,14,4.266666666666667,2.1346801346801345,10.9,16.0,0.4957627118644068,0.7333333333333333,0.06666666666666667,0.2,0.4995266666666667,0,0.03322259136212625,0.04983388704318937,0.026578073089700997,0.0,0.006644518272425249,0.03986710963455149,0.006644518272425249,0.006644518272425249,0.06976744186046512,0.03986710963455149,0.0033222591362126247,0.03986710963455149,0.009966777408637873,0.009966777408637873,0.036544850498338874,0.06312292358803986,0.0,0.006644518272425249,0.03322259136212625,0.0033222591362126247,0.0033222591362126247,0.08637873754152824,0.0,0.11960132890365449,0.026578073089700997,0.08970099667774087,0.006644518272425249,0.0,0.0664451827242525,4.0
12973,5,4.1692307692307695,4.37136094674556,16.25,17.1875,542,130,16,49,0.375,10.0,2,6,5.0,2.575,8.0,10.4,0.4461538461538462,1.0,0.0,0.0,0.4748874999999999,0,0.0,0.049689440993788817,0.024844720496894408,0.012422360248447204,0.006211180124223602,0.037267080745341616,0.012422360248447204,0.024844720496894408,0.09937888198757763,0.012422360248447204,0.0,0.09316770186335403,0.018633540372670808,0.006211180124223602,0.043478260869565216,0.037267080745341616,0.006211180124223602,0.018633540372670808,0.024844720496894408,0.0,0.0,0.10559006211180125,0.012422360248447204,0.10559006211180125,0.012422360248447204,0.037267080745341616,0.031055900621118012,0.0,0.043478260869565216,3.0
12974,5,4.222222222222222,4.776014109347443,21.0,0.6666666666666666,266,63,8,45,0.6666666666666666,5.0,1,6,5.666666666666667,2.7162162162162162,9.3,12.833333333333334,0.42857142857142855,1.0,0.0,0.0,0.4437,0,0.0,0.04,0.02666666666666667,0.0,0.013333333333333334,0.04,0.02666666666666667,0.013333333333333334,0.10666666666666667,0.013333333333333334,0.0,0.09333333333333334,0.02666666666666667,0.0,0.06666666666666667,0.02666666666666667,0.013333333333333334,0.04,0.02666666666666667,0.013333333333333334,0.0,0.06666666666666667,0.0,0.12,0.02666666666666667,0.05333333333333334,0.04,0.0,0.02666666666666667,2.0
12975,5,4.271186440677966,3.542277123431961,19.666666666666668,37.77777777777777,756,177,19,51,0.4444444444444444,4.75,1,19,5.666666666666667,3.0934579439252334,9.2,10.8,0.5423728813559322,0.5555555555555556,0.0,0.4444444444444444,0.6326555555555555,0,0.009009009009009009,0.04054054054054054,0.013513513513513514,0.0,0.0,0.04054054054054054,0.0,0.0045045045045045045,0.07657657657657657,0.009009009009009009,0.0,0.09009009009009009,0.0045045045045045045,0.013513513513513514,0.02702702702702703,0.07207207207207207,0.0,0.02702702702702703,0.0990990990990991,0.0,0.009009009009009009,0.08558558558558559,0.0045045045045045045,0.12612612612612611,0.013513513513513514,0.02702702702702703,0.03153153153153153,0.0,0.05855855855855856,3.0
12976,5,4.928571428571429,7.28061224489796,14.0,9.0,138,28,4,20,0.5,4.0,1,3,5.0,2.4516129032258065,9.4,7.5,0.5,1.0,0.0,0.0,0.40159999999999996,0,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.13333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.03333333333333333,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.06666666666666667,1.0
12977,5,4.316666666666666,5.3830555555555675,20.0,29.333333333333332,518,120,20,38,0.6666666666666666,9.0,2,13,4.833333333333333,2.5319148936170213,19.7,29.0,0.5083333333333333,1.0,0.0,0.0,0.28579999999999994,0,0.05405405405405406,0.04054054054054054,0.02027027027027027,0.0,0.0,0.033783783783783786,0.006756756756756757,0.0,0.08108108108108109,0.02027027027027027,0.0,0.013513513513513514,0.0,0.04054054054054054,0.0472972972972973,0.006756756756756757,0.0,0.07432432432432433,0.0945945945945946,0.006756756756756757,0.006756756756756757,0.0945945945945946,0.0,0.16216216216216217,0.02027027027027027,0.08108108108108109,0.006756756756756757,0.006756756756756757,0.02702702702702703,2.0
12978,5,4.533333333333333,5.448888888888887,13.333333333333334,30.0,544,120,13,56,0.4444444444444444,4.75,1,5,4.222222222222222,2.303030303030303,7.3,6.0,0.49166666666666664,0.7777777777777778,0.0,0.2222222222222222,0.4937555555555555,0,0.007575757575757576,0.06818181818181818,0.03787878787878788,0.0,0.007575757575757576,0.030303030303030304,0.022727272727272728,0.015151515151515152,0.09090909090909091,0.06818181818181818,0.0,0.07575757575757576,0.015151515151515152,0.0,0.030303030303030304,0.08333333333333333,0.0,0.015151515151515152,0.007575757575757576,0.0,0.0,0.12878787878787878,0.0,0.1893939393939394,0.007575757575757576,0.06060606060606061,0.0,0.0,0.022727272727272728,2.0
12979,5,4.511904761904762,4.749858276643995,21.0,108.5,379,84,12,51,0.75,8.0,2,5,5.25,2.858695652173913,10.8,12.5,0.47619047619047616,0.75,0.0,0.25,0.390875,0,0.010869565217391304,0.043478260869565216,0.021739130434782608,0.0,0.0,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.11956521739130435,0.05434782608695652,0.0,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.07608695652173914,0.0,0.03260869565217391,0.043478260869565216,0.010869565217391304,0.010869565217391304,0.10869565217391304,0.0,0.11956521739130435,0.021739130434782608,0.10869565217391304,0.0,0.021739130434782608,0.043478260869565216,2.0
12980,5,4.666666666666667,5.4431057563587615,15.5625,43.87109375,1162,249,41,76,0.3125,4.8,2,10,4.6875,2.4901960784313726,9.3,11.2,0.44176706827309237,0.9375,0.0,0.0625,0.49710624999999997,0,0.04501607717041801,0.05144694533762058,0.022508038585209004,0.006430868167202572,0.003215434083601286,0.05144694533762058,0.012861736334405145,0.022508038585209004,0.08681672025723473,0.03536977491961415,0.0,0.08038585209003216,0.003215434083601286,0.00964630225080386,0.03858520900321544,0.03536977491961415,0.0,0.05787781350482315,0.028938906752411574,0.0,0.0,0.07395498392282958,0.0,0.12218649517684887,0.022508038585209004,0.05144694533762058,0.01607717041800643,0.003215434083601286,0.03536977491961415,4.0
12981,5,4.534013605442177,6.078775047433941,22.615384615384617,62.390532544378694,1333,294,51,101,0.6153846153846154,8.5,3,16,6.384615384615385,3.0517241379310347,12.0,13.5,0.47959183673469385,1.0,0.0,0.0,0.2527538461538461,0,0.05084745762711865,0.03672316384180791,0.022598870056497175,0.002824858757062147,0.0,0.031073446327683617,0.014124293785310734,0.0,0.09322033898305085,0.05084745762711865,0.0,0.05084745762711865,0.00847457627118644,0.01694915254237288,0.03954802259887006,0.025423728813559324,0.0,0.03954802259887006,0.03954802259887006,0.002824858757062147,0.005649717514124294,0.11581920903954802,0.0,0.1638418079096045,0.022598870056497175,0.04519774011299435,0.005649717514124294,0.002824858757062147,0.03672316384180791,4.0
12982,5,4.417391304347826,4.8692627599243865,14.375,24.734375,508,115,11,50,0.25,8.0,1,8,4.625,2.3507462686567164,7.2,8.666666666666666,0.4608695652173913,0.625,0.125,0.25,0.650425,0,0.007518796992481203,0.05263157894736842,0.03759398496240601,0.0,0.022556390977443608,0.03759398496240601,0.015037593984962405,0.015037593984962405,0.07518796992481203,0.015037593984962405,0.0,0.07518796992481203,0.022556390977443608,0.03007518796992481,0.08270676691729323,0.007518796992481203,0.0,0.06015037593984962,0.015037593984962405,0.0,0.0,0.09022556390977443,0.0,0.14285714285714285,0.015037593984962405,0.03759398496240601,0.045112781954887216,0.0,0.022556390977443608,2.0
12983,5,4.59,6.921899999999996,20.0,50.4,459,100,19,43,0.2,3.0,1,4,6.2,2.8859649122807016,10.9,12.8,0.48,0.6,0.0,0.4,0.68604,0,0.043859649122807015,0.043859649122807015,0.008771929824561403,0.0,0.0,0.05263157894736842,0.0,0.02631578947368421,0.12280701754385964,0.043859649122807015,0.0,0.07017543859649122,0.0,0.02631578947368421,0.07894736842105263,0.008771929824561403,0.0,0.043859649122807015,0.017543859649122806,0.0,0.0,0.07894736842105263,0.0,0.16666666666666666,0.008771929824561403,0.043859649122807015,0.043859649122807015,0.0,0.05263157894736842,2.0
12984,5,4.294117647058823,5.096501345636289,13.909090909090908,29.17355371900826,657,153,21,61,0.2727272727272727,2.6666666666666665,2,19,4.545454545454546,2.087431693989071,5.4,7.0,0.5424836601307189,0.45454545454545453,0.0,0.5454545454545454,0.7790363636363636,0,0.021621621621621623,0.05945945945945946,0.005405405405405406,0.0,0.0,0.02702702702702703,0.005405405405405406,0.010810810810810811,0.0918918918918919,0.010810810810810811,0.0,0.05945945945945946,0.0,0.010810810810810811,0.021621621621621623,0.010810810810810811,0.0,0.08108108108108109,0.10270270270270271,0.0,0.0,0.11891891891891893,0.005405405405405406,0.1783783783783784,0.010810810810810811,0.05405405405405406,0.016216216216216217,0.0,0.03783783783783784,3.0
12985,5,4.412698412698413,5.305870496346684,21.0,84.33333333333333,1112,252,45,83,0.4166666666666667,9.4,2,8,6.166666666666667,3.198019801980198,10.6,12.2,0.47619047619047616,0.75,0.0,0.25,0.3941916666666666,0,0.03666666666666667,0.04,0.016666666666666666,0.0,0.006666666666666667,0.03,0.0,0.006666666666666667,0.11333333333333333,0.05,0.0,0.05333333333333334,0.006666666666666667,0.013333333333333334,0.05333333333333334,0.06333333333333334,0.0,0.03,0.023333333333333334,0.0,0.0,0.09666666666666666,0.0033333333333333335,0.16333333333333333,0.016666666666666666,0.05,0.0033333333333333335,0.0,0.043333333333333335,4.0
12986,5,4.7578125,6.08978271484375,12.8,35.56000000000001,609,128,25,62,0.2,7.5,1,10,4.6,2.468926553672316,9.0,9.0,0.5390625,0.7,0.0,0.3,0.5800799999999999,0,0.05555555555555555,0.05555555555555555,0.03333333333333333,0.0,0.0,0.027777777777777776,0.0,0.005555555555555556,0.08333333333333333,0.022222222222222223,0.0,0.03888888888888889,0.005555555555555556,0.005555555555555556,0.022222222222222223,0.03888888888888889,0.0,0.05555555555555555,0.07222222222222222,0.011111111111111112,0.005555555555555556,0.06666666666666667,0.0,0.11666666666666667,0.03333333333333333,0.05,0.0,0.0,0.03888888888888889,3.0
12987,5,4.653333333333333,6.422044444444437,18.75,61.1875,1047,225,42,72,0.4166666666666667,5.0,1,6,6.0,2.962825278810409,10.6,14.0,0.49333333333333335,0.75,0.0,0.25,0.4258666666666666,0,0.045112781954887216,0.045112781954887216,0.018796992481203006,0.007518796992481203,0.011278195488721804,0.018796992481203006,0.007518796992481203,0.022556390977443608,0.11278195488721804,0.03383458646616541,0.0,0.03383458646616541,0.0037593984962406013,0.0037593984962406013,0.03759398496240601,0.041353383458646614,0.0037593984962406013,0.045112781954887216,0.018796992481203006,0.0037593984962406013,0.0037593984962406013,0.15037593984962405,0.0,0.15413533834586465,0.018796992481203006,0.018796992481203006,0.007518796992481203,0.011278195488721804,0.06015037593984962,4.0
12988,5,3.9927007299270074,3.759070808247646,15.222222222222221,45.50617283950618,547,137,22,48,0.6666666666666666,9.166666666666666,1,8,5.444444444444445,2.9276315789473686,5.6,8.166666666666666,0.40145985401459855,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.7440555555555556,0,0.013157894736842105,0.05921052631578947,0.013157894736842105,0.0,0.0,0.019736842105263157,0.006578947368421052,0.03289473684210526,0.13157894736842105,0.019736842105263157,0.0,0.09868421052631579,0.006578947368421052,0.03289473684210526,0.039473684210526314,0.07236842105263158,0.0,0.019736842105263157,0.013157894736842105,0.0,0.0,0.1513157894736842,0.013157894736842105,0.14473684210526316,0.006578947368421052,0.046052631578947366,0.03289473684210526,0.0,0.013157894736842105,2.0
12989,5,4.8713235294117645,7.325354130622834,22.666666666666668,37.22222222222223,1325,272,45,109,0.8333333333333334,6.4,2,13,5.916666666666667,2.911671924290221,13.5,15.75,0.5,1.0,0.0,0.0,0.2850499999999999,0,0.050473186119873815,0.03785488958990536,0.01892744479495268,0.0,0.0031545741324921135,0.025236593059936908,0.022082018927444796,0.012618296529968454,0.0914826498422713,0.028391167192429023,0.0,0.015772870662460567,0.0031545741324921135,0.03470031545741325,0.028391167192429023,0.012618296529968454,0.0,0.07255520504731862,0.022082018927444796,0.006309148264984227,0.022082018927444796,0.13249211356466878,0.0,0.17981072555205047,0.028391167192429023,0.050473186119873815,0.006309148264984227,0.006309148264984227,0.03785488958990536,4.0
12990,5,4.782258064516129,6.444523933402698,11.272727272727273,16.198347107438018,593,124,22,63,0.09090909090909091,7.0,1,1,4.2727272727272725,1.9423076923076923,7.8,6.25,0.5080645161290323,0.7272727272727273,0.09090909090909091,0.18181818181818182,0.6058545454545454,0,0.04487179487179487,0.07051282051282051,0.019230769230769232,0.0,0.0,0.01282051282051282,0.00641025641025641,0.01282051282051282,0.09615384615384616,0.03205128205128205,0.0,0.02564102564102564,0.00641025641025641,0.01282051282051282,0.057692307692307696,0.02564102564102564,0.0,0.057692307692307696,0.00641025641025641,0.0,0.0,0.16025641025641027,0.0,0.12179487179487179,0.01282051282051282,0.07692307692307693,0.0,0.0,0.04487179487179487,3.0
12991,5,4.903846153846154,5.750369822485206,23.11111111111111,129.4320987654321,1020,208,41,96,0.3333333333333333,6.666666666666667,1,14,6.888888888888889,3.433333333333333,13.9,14.5,0.5625,0.6666666666666666,0.0,0.3333333333333333,0.5149333333333334,0,0.05394190871369295,0.03734439834024896,0.024896265560165973,0.004149377593360996,0.0,0.058091286307053944,0.02074688796680498,0.016597510373443983,0.11618257261410789,0.03319502074688797,0.0,0.05394190871369295,0.004149377593360996,0.008298755186721992,0.04564315352697095,0.058091286307053944,0.0,0.04149377593360996,0.03734439834024896,0.0,0.0,0.07053941908713693,0.0,0.12863070539419086,0.016597510373443983,0.04979253112033195,0.012448132780082987,0.004149377593360996,0.06639004149377593,4.0
12992,5,4.799180327868853,5.078523918301532,22.181818181818183,134.51239669421486,1171,244,43,64,0.2727272727272727,2.6666666666666665,1,26,5.2727272727272725,2.4858934169278997,14.2,13.25,0.5245901639344263,0.8181818181818182,0.0,0.18181818181818182,0.4145727272727273,0,0.058823529411764705,0.034055727554179564,0.018575851393188854,0.01238390092879257,0.01238390092879257,0.04953560371517028,0.009287925696594427,0.009287925696594427,0.07430340557275542,0.015479876160990712,0.0,0.04643962848297214,0.009287925696594427,0.018575851393188854,0.02786377708978328,0.034055727554179564,0.0,0.04953560371517028,0.0804953560371517,0.009287925696594427,0.0030959752321981426,0.07120743034055728,0.0,0.08668730650154799,0.021671826625386997,0.034055727554179564,0.01238390092879257,0.0,0.07120743034055728,4.0
12993,5,4.91044776119403,5.484517709957676,12.181818181818182,10.694214876033056,658,134,15,57,0.36363636363636365,5.25,1,17,4.090909090909091,2.1049723756906076,8.8,6.5,0.5746268656716418,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.559490909090909,0,0.0,0.06918238993710692,0.012578616352201259,0.0,0.012578616352201259,0.03773584905660377,0.018867924528301886,0.0,0.09433962264150944,0.031446540880503145,0.0,0.018867924528301886,0.006289308176100629,0.0,0.031446540880503145,0.09433962264150944,0.0,0.0,0.03773584905660377,0.006289308176100629,0.006289308176100629,0.09433962264150944,0.006289308176100629,0.16352201257861634,0.012578616352201259,0.06289308176100629,0.025157232704402517,0.006289308176100629,0.07547169811320754,3.0
12994,5,4.188524590163935,5.152983069067456,17.428571428571427,21.95918367346939,511,122,32,50,0.2857142857142857,4.5,1,9,5.142857142857143,2.1635220125786163,7.2,10.8,0.5081967213114754,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.7248285714285714,0,0.05625,0.04375,0.00625,0.0,0.0,0.025,0.0,0.00625,0.14375,0.0125,0.0,0.03125,0.0,0.0,0.03125,0.0125,0.0,0.05,0.025,0.0,0.0,0.1375,0.0125,0.1875,0.00625,0.03125,0.00625,0.0,0.04375,2.0
12995,5,4.2025316455696204,4.31341131228969,15.8,22.16,332,79,18,38,0.0,0,0,6,4.8,2.3636363636363638,7.0,10.2,0.43037974683544306,0.4,0.0,0.6,0.7001,0,0.022222222222222223,0.05555555555555555,0.03333333333333333,0.0,0.011111111111111112,0.03333333333333333,0.0,0.03333333333333333,0.17777777777777778,0.044444444444444446,0.0,0.03333333333333333,0.011111111111111112,0.0,0.0,0.0,0.0,0.044444444444444446,0.1,0.0,0.0,0.12222222222222222,0.0,0.15555555555555556,0.011111111111111112,0.022222222222222223,0.03333333333333333,0.0,0.022222222222222223,2.0
12996,5,4.556818181818182,8.564953512396695,17.6,53.839999999999996,401,88,23,41,0.0,0,0,6,4.4,2.123809523809524,7.0,7.571428571428571,0.4772727272727273,1.0,0.0,0.0,0.41494,0,0.058823529411764705,0.049019607843137254,0.0196078431372549,0.0,0.0,0.0196078431372549,0.0196078431372549,0.00980392156862745,0.16666666666666666,0.0392156862745098,0.0,0.0392156862745098,0.0,0.0,0.029411764705882353,0.0,0.0,0.049019607843137254,0.0196078431372549,0.0,0.0,0.10784313725490197,0.00980392156862745,0.21568627450980393,0.0196078431372549,0.06862745098039216,0.00980392156862745,0.0,0.029411764705882353,2.0
12997,5,4.56,6.1663999999999906,16.666666666666668,15.11111111111111,684,150,22,47,0.2222222222222222,7.0,1,10,5.333333333333333,2.5245901639344264,9.2,11.6,0.46,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.5472666666666666,0,0.005649717514124294,0.05084745762711865,0.011299435028248588,0.0,0.005649717514124294,0.05084745762711865,0.005649717514124294,0.03954802259887006,0.11864406779661017,0.022598870056497175,0.0,0.03954802259887006,0.005649717514124294,0.0,0.022598870056497175,0.022598870056497175,0.0,0.03954802259887006,0.03389830508474576,0.0,0.0,0.11299435028248588,0.0,0.12994350282485875,0.01694915254237288,0.062146892655367235,0.005649717514124294,0.011299435028248588,0.07344632768361582,2.0
12998,5,4.088757396449704,2.8856132488358233,18.77777777777778,56.172839506172835,691,169,24,54,0.3333333333333333,8.0,1,2,5.111111111111111,2.6939890710382515,7.8,10.8,0.3609467455621302,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.6116,0,0.016216216216216217,0.04864864864864865,0.043243243243243246,0.0,0.016216216216216217,0.032432432432432434,0.0,0.010810810810810811,0.11351351351351352,0.043243243243243246,0.0,0.0918918918918919,0.016216216216216217,0.010810810810810811,0.08108108108108109,0.05405405405405406,0.0,0.04864864864864865,0.010810810810810811,0.0,0.005405405405405406,0.0972972972972973,0.016216216216216217,0.11351351351351352,0.021621621621621623,0.043243243243243246,0.016216216216216217,0.010810810810810811,0.02702702702702703,2.0
12999,5,4.287037037037037,5.204646776406036,21.6,23.04,463,108,18,46,0.4,6.0,1,7,6.2,3.111111111111111,10.0,12.0,0.42592592592592593,1.0,0.0,0.0,0.2371000000000001,0,0.008403361344537815,0.04201680672268908,0.025210084033613446,0.008403361344537815,0.0,0.04201680672268908,0.008403361344537815,0.03361344537815126,0.14285714285714285,0.03361344537815126,0.0,0.05042016806722689,0.01680672268907563,0.008403361344537815,0.05042016806722689,0.06722689075630252,0.0,0.01680672268907563,0.025210084033613446,0.0,0.0,0.08403361344537816,0.0,0.16806722689075632,0.01680672268907563,0.09243697478991597,0.0,0.025210084033613446,0.01680672268907563,2.0
13000,5,4.45398773006135,5.560766306597916,16.3,147.20999999999998,726,163,30,72,0.5,9.8,1,16,5.3,3.1989528795811517,12.1,10.8,0.4539877300613497,0.6,0.0,0.4,0.59706,0,0.06735751295336788,0.05181347150259067,0.031088082901554404,0.010362694300518135,0.0051813471502590676,0.015544041450777202,0.0051813471502590676,0.015544041450777202,0.08808290155440414,0.03626943005181347,0.0,0.05181347150259067,0.010362694300518135,0.0051813471502590676,0.06735751295336788,0.031088082901554404,0.0,0.06217616580310881,0.04145077720207254,0.0,0.0,0.10880829015544041,0.0051813471502590676,0.13471502590673576,0.02072538860103627,0.06735751295336788,0.010362694300518135,0.010362694300518135,0.031088082901554404,3.0
13001,5,4.15,2.7775000000000003,13.333333333333334,16.88888888888889,166,40,6,21,0.0,0,0,6,4.666666666666667,2.2790697674418605,8.8,13.0,0.475,0.6666666666666666,0.3333333333333333,0.0,0.6974,0,0.0,0.0625,0.041666666666666664,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.125,0.041666666666666664,0.0,0.020833333333333332,0.020833333333333332,0.0,0.041666666666666664,0.0625,0.0,0.0625,0.10416666666666667,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.1875,0.041666666666666664,0.0,0.0625,1.0
13002,5,4.589285714285714,3.9563137755102034,11.2,26.96,257,56,9,37,0.2,4.0,1,3,4.4,2.267605633802817,8.0,8.0,0.48214285714285715,0.4,0.0,0.6,0.77618,0,0.0,0.06756756756756757,0.02702702702702703,0.0,0.0,0.06756756756756757,0.02702702702702703,0.0,0.12162162162162163,0.02702702702702703,0.0,0.06756756756756757,0.0,0.0,0.02702702702702703,0.06756756756756757,0.0,0.013513513513513514,0.04054054054054054,0.0,0.0,0.05405405405405406,0.0,0.12162162162162163,0.0,0.04054054054054054,0.02702702702702703,0.0,0.06756756756756757,2.0
13003,5,4.4523809523809526,5.2477324263038545,16.8,22.160000000000004,374,84,7,36,0.4,7.0,1,8,5.2,2.662921348314607,8.5,10.3,0.4642857142857143,0.6,0.2,0.2,0.71974,0,0.0,0.056179775280898875,0.06741573033707865,0.0,0.011235955056179775,0.02247191011235955,0.011235955056179775,0.0449438202247191,0.07865168539325842,0.02247191011235955,0.0,0.056179775280898875,0.0449438202247191,0.02247191011235955,0.033707865168539325,0.011235955056179775,0.0,0.056179775280898875,0.0,0.0,0.02247191011235955,0.12359550561797752,0.0,0.14606741573033707,0.02247191011235955,0.056179775280898875,0.02247191011235955,0.011235955056179775,0.0449438202247191,2.0
13004,5,4.457831325301205,4.814486863115111,16.6,87.24,740,166,23,70,0.4,7.25,1,12,4.9,2.63681592039801,7.5,6.375,0.4939759036144578,0.8,0.0,0.2,0.5344499999999999,0,0.024875621890547265,0.04975124378109453,0.014925373134328358,0.0,0.0,0.04477611940298507,0.014925373134328358,0.009950248756218905,0.08955223880597014,0.029850746268656716,0.0,0.04477611940298507,0.009950248756218905,0.01990049751243781,0.04975124378109453,0.01990049751243781,0.004975124378109453,0.06467661691542288,0.05472636815920398,0.0,0.004975124378109453,0.08955223880597014,0.004975124378109453,0.13930348258706468,0.009950248756218905,0.04477611940298507,0.014925373134328358,0.0,0.03482587064676617,4.0
13005,5,4.545454545454546,6.24793388429752,33.0,0.0,150,33,4,22,0.0,0,0,5,7.0,3.085714285714286,16.8,18.5,0.45454545454545453,1.0,0.0,0.0,0.12819999999999998,0,0.0,0.02857142857142857,0.05714285714285714,0.05714285714285714,0.0,0.05714285714285714,0.0,0.0,0.11428571428571428,0.08571428571428572,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,0.0,0.02857142857142857,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.0,0.05714285714285714,0.0,0.14285714285714285,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.0,0.05714285714285714,1.0
13006,5,4.320754716981132,4.821644713421148,17.666666666666668,28.222222222222218,229,53,7,28,0.0,0,0,12,4.0,2.2142857142857144,8.3,10.833333333333334,0.5471698113207547,0.3333333333333333,0.0,0.6666666666666666,0.8093666666666667,0,0.0,0.04918032786885246,0.04918032786885246,0.0,0.0,0.0,0.01639344262295082,0.0,0.11475409836065574,0.03278688524590164,0.0,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.0,0.06557377049180328,0.0,0.01639344262295082,0.18032786885245902,0.0,0.0,0.11475409836065574,0.03278688524590164,0.11475409836065574,0.03278688524590164,0.06557377049180328,0.01639344262295082,0.0,0.04918032786885246,0.0
